purchaseDate,pointsEarned,bonusPointsEarnedReason,userId,rewardsReceiptItemList,finishedDate,modifyDate,purchasedItemCount,_id,createDate,bonusPointsEarned,pointsAwardedDate,rewardsReceiptStatus,totalSpent,dateScanned
2017-10-29 20:00:00,,,60183090c8b50e11d84549c0,"[{'deleted': True, 'description': 'DELETED ITEM', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '601830a70a7214ad500002d3'}, {'barcode': '051500720011', 'description': 'JIF CRMY PNT BTR JAR 40 OZ', 'finalPrice': '2', 'itemPrice': '2', 'partnerItemId': '2', 'quantityPurchased': 2, 'receiptid': '601830a70a7214ad500002d3'}]",,2021-02-01 11:47:35,3,601830a70a7214ad500002d3,2021-02-01 11:47:35,,,REJECTED,3.00,2021-02-01 11:47:35
,,,60186237c8b50e11d8454d5f,,,2021-02-01 15:44:28.843000,,6018682c0a720f05f4000011,2021-02-01 15:44:28.843000,,,SUBMITTED,,2021-02-01 15:44:28.843000
2021-01-31 11:42:09,35.0,COMPLETE_NONPARTNER_RECEIPT,60182f1dc8b50e11d84548c4,"[{'barcode': '079400066619', 'competitiveProduct': True, 'description': 'SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612', 'finalPrice': '1', 'itemPrice': '1', 'needsFetchReview': False, 'originalMetaBriteBarcode': '080878042197', 'partnerItemId': '1', 'pointsEarned': '10.0', 'pointsPayerId': '5332f5f6e4b03c9a25efd0b4', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'SUAVE HAIR CARE', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4', 'targetPrice': '800', 'userFlaggedBarcode': '079400066619', 'receiptid': '60182f610a720f05f800033e'}]",2021-02-01 11:42:10,2021-02-01 11:42:14,1,60182f610a720f05f800033e,2021-02-01 11:42:09,25,2021-02-01 11:42:10,FINISHED,1.00,2021-02-01 11:42:09
2021-01-31 19:00:00,5.0,All-receipts receipt bonus,601890b2c8b50e11d8454e82,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '25.00', 'itemPrice': '25.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 4, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '25.00', 'userFlaggedQuantity': 4, 'receiptid': '601890b80a7214ad28000020'}]",2021-02-01 18:37:28,2021-02-01 18:37:33,4,601890b80a7214ad28000020,2021-02-01 18:37:28,5,2021-02-01 18:37:28,FINISHED,25.00,2021-02-01 18:37:28
2021-01-28 19:00:00,210.0,,60147d2ac8b50e11d8453f53,"[{'barcode': '036000320893', 'description': 'HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT', 'discountedItemPrice': '21.00', 'finalPrice': '21.00', 'itemNumber': '4023', 'itemPrice': '21.00', 'originalReceiptItemText': 'HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT', 'partnerItemId': '0', 'pointsEarned': '210.0', 'pointsPayerId': '550b2565e4b001d5e9e4146f', 'quantityPurchased': 1, 'rewardsGroup': 'HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER', 'rewardsProductPartnerId': '550b2565e4b001d5e9e4146f', 'receiptid': '601485370a720f05f8000175'}]",2021-01-29 16:59:20,2021-02-01 12:47:09,1,601485370a720f05f8000175,2021-01-29 16:59:19,,2021-01-29 16:59:20,FINISHED,21.00,2021-01-29 16:59:19
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 02:17:39.660000,,6017ab130a720f05f80002e0,2021-02-01 02:17:39.660000,,,SUBMITTED,,2021-02-01 02:17:39.660000
2021-01-24 19:00:00,25.0,COMPLETE_NONPARTNER_RECEIPT,601890689a1b091205b61c87,"[{'barcode': '016000128620', 'brandCode': 'BRAND', 'description': 'Cookie Crisp Rte Cereal - Family Size', 'finalPrice': '10.00', 'itemPrice': '10.00', 'partnerItemId': '0', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5f3e4b03c9a25efd0ae', 'quantityPurchased': 1, 'rewardsGroup': 'COOKIE CRISP CEREAL FAMILY SIZE', 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae', 'receiptid': '601890d50a720f05f4000057'}]",2021-02-01 18:37:58,2021-02-01 18:37:58,1,601890d50a720f05f4000057,2021-02-01 18:37:57,25,2021-02-01 18:37:58,FINISHED,10.00,2021-02-01 18:37:57
2021-01-28 19:00:00,209.5,,60147d2ac8b50e11d8453f53,"[{'barcode': '036000320893', 'description': 'HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT', 'discountedItemPrice': '20.95', 'finalPrice': '20.95', 'itemNumber': '4023', 'itemPrice': '20.95', 'originalReceiptItemText': 'HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT', 'partnerItemId': '0', 'pointsEarned': '209.5', 'pointsPayerId': '550b2565e4b001d5e9e4146f', 'quantityPurchased': 1, 'rewardsGroup': 'HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER', 'rewardsProductPartnerId': '550b2565e4b001d5e9e4146f', 'receiptid': '6014853a0a7214ad50000106'}]",2021-01-29 16:59:23,2021-02-01 12:47:14,1,6014853a0a7214ad50000106,2021-01-29 16:59:22,,2021-01-29 16:59:23,FINISHED,20.95,2021-01-29 16:59:22
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 08:17:39.145000,,6017ff730a720f05f8000301,2021-02-01 08:17:39.145000,,,SUBMITTED,,2021-02-01 08:17:39.145000
2021-01-31 19:27:49,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",60189c859a1b091205b61de1,"[{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628', 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '3', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '4', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '5', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '6', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '7', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '8', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '9', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '10', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '11', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c850a7214ad28000034'}]",,2021-02-01 19:27:50,1,60189c850a7214ad28000034,2021-02-01 19:27:49,750,2021-02-01 19:27:49,FLAGGED,1.00,2021-02-01 19:27:49
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 19:42:38.661000,,60189ffe0a720f05f4000066,2021-02-01 19:42:38.661000,,,SUBMITTED,,2021-02-01 19:42:38.661000
,,,60186237c8b50e11d8454d5f,,,2021-02-01 21:30:02.531000,,6018b92a0a7214ad2800005e,2021-02-01 21:30:02.531000,,,SUBMITTED,,2021-02-01 21:30:02.531000
2021-02-01 19:00:00,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",60189c94c8b50e11d8454f6b,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '26.00', 'itemPrice': '26.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 4, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '26.00', 'userFlaggedQuantity': 4, 'receiptid': '60189c980a7214ad28000040'}]",2021-02-01 19:28:08,2021-02-01 19:28:13,4,60189c980a7214ad28000040,2021-02-01 19:28:08,100,2021-02-01 19:28:08,FINISHED,26.00,2021-02-01 19:28:08
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 20:22:39.277000,,6018a95f0a7214ad28000056,2021-02-01 20:22:39.277000,,,SUBMITTED,,2021-02-01 20:22:39.277000
,,,60186237c8b50e11d8454d5f,,,2021-02-01 21:30:20.416000,,6018b93c0a7214ad28000061,2021-02-01 21:30:20.416000,,,SUBMITTED,,2021-02-01 21:30:20.416000
2021-02-01 19:00:00,5.0,All-receipts receipt bonus,60189c94c8b50e11d8454f6b,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '27.00', 'itemPrice': '27.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 5, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '27.00', 'userFlaggedQuantity': 5, 'receiptid': '60189c9c0a7214ad28000045'}]",2021-02-01 19:28:13,2021-02-01 19:28:17,5,60189c9c0a7214ad28000045,2021-02-01 19:28:12,5,2021-02-01 19:28:13,FINISHED,27.00,2021-02-01 19:28:12
2021-01-31 19:00:00,25.0,COMPLETE_NONPARTNER_RECEIPT,60189c74c8b50e11d8454eff,"[{'barcode': '013562300631', 'description': ""Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz"", 'discountedItemPrice': '50.00', 'finalPrice': '50.00', 'itemNumber': '013562300631', 'itemPrice': '50.00', 'needsFetchReview': True, 'needsFetchReviewReason': 'POINTS_GREATER_THAN_THRESHOLD', 'originalMetaBriteQuantityPurchased': 1, 'partnerItemId': '1', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5f3e4b03c9a25efd0ae', 'quantityPurchased': 5, 'rewardsGroup': ""ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE"", 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae', 'receiptid': '60189cc00a720f05f4000063'}]",2021-02-01 19:43:49,2021-02-01 19:43:49,5,60189cc00a720f05f4000063,2021-02-01 19:28:48,25,2021-02-01 19:28:49,FINISHED,50.00,2021-02-01 19:28:48
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 21:27:40.052000,,6018b89c0a7214ad2800005d,2021-02-01 21:27:40.052000,,,SUBMITTED,,2021-02-01 21:27:40.052000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 19:27:39.288000,,60189c7b0a7214ad2800002e,2021-02-01 19:27:39.288000,,,SUBMITTED,,2021-02-01 19:27:39.288000
2021-02-01 19:00:00,5.0,All-receipts receipt bonus,60189c94c8b50e11d8454f6b,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '21.00', 'itemPrice': '21.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 4, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '21.00', 'userFlaggedQuantity': 4, 'receiptid': '60189c990a7214ad28000041'}]",2021-02-01 19:28:09,2021-02-01 19:28:14,4,60189c990a7214ad28000041,2021-02-01 19:28:09,5,2021-02-01 19:28:09,FINISHED,21.00,2021-02-01 19:28:09
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 20:12:38.998000,,6018a7070a7214ad28000055,2021-02-01 20:12:38.998000,,,SUBMITTED,,2021-02-01 20:12:38.998000
,,,60189c92c8b50e11d8454f5d,"[{'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '1', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '4011', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'userFlaggedPrice': '21.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c920a7214ad2800003a'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '25.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c920a7214ad2800003a'}]",,2021-02-01 19:28:03,0,60189c920a7214ad2800003a,2021-02-01 19:28:02,,,FLAGGED,0.00,2021-02-01 19:28:02
2020-11-14 18:44:17,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5fb1bd519c09d811e5211cef,"[{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'KRAFT NATURAL CHEESE - SHREDDED', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '3', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '4', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '5', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '6', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '7', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '8', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '9', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '10', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '11', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb1bd510a7214ad890000e3'}]",,2021-02-01 19:28:24,11,5fb1bd510a7214ad890000e3,2020-11-15 18:44:17,750,2020-11-15 18:44:17,REJECTED,1.00,2020-11-15 18:44:17
2021-01-31 19:28:16,5.0,All-receipts receipt bonus,54943462e4b07e684157a532,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '60189ca00a7214ad28000048'}]",2021-02-01 19:28:17,2021-02-01 19:28:17,1,60189ca00a7214ad28000048,2021-02-01 19:28:16,5,2021-02-01 19:28:17,FINISHED,1.00,2021-02-01 19:28:16
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 20:32:41.505000,,6018abb90a720f05f400006d,2021-02-01 20:32:41.505000,,,SUBMITTED,,2021-02-01 20:32:41.505000
2021-01-31 19:27:33,5.0,All-receipts receipt bonus,54943462e4b07e684157a532,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'needsFetchReview': False, 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '60189c750a720f05f400005d'}, {'barcode': '028400642255', 'description': 'DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ', 'finalPrice': '10.00', 'itemPrice': '10.00', 'needsFetchReview': False, 'partnerItemId': '2', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5fbe4b03c9a25efd0ba', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'DORITOS SPICY SWEET CHILI SINGLE SERVE', 'rewardsProductPartnerId': '5332f5fbe4b03c9a25efd0ba', 'targetPrice': '800', 'userFlaggedBarcode': '028400642255', 'userFlaggedNewItem': True, 'userFlaggedPrice': '10.00', 'userFlaggedQuantity': 1, 'receiptid': '60189c750a720f05f400005d'}]",2021-02-01 19:27:38,2021-02-01 19:27:42,2,60189c750a720f05f400005d,2021-02-01 19:27:33,5,2021-02-01 19:27:35,FINISHED,11.00,2021-02-01 19:27:33
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 20:57:38.883000,,6018b1920a720f05f400006e,2021-02-01 20:57:38.883000,,,SUBMITTED,,2021-02-01 20:57:38.883000
2021-02-01 19:00:00,5,All-receipts receipt bonus,60189c90c8b50e11d8454f49,"[{'barcode': '4011', 'finalPrice': '27.00', 'itemPrice': '27.00', 'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 5, 'userFlaggedBarcode': '4011', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'userFlaggedPrice': '27.00', 'userFlaggedQuantity': 5, 'receiptid': '60189c900a7214ad28000038'}]",,2021-02-01 19:28:05,1,60189c900a7214ad28000038,2021-02-01 19:28:00,5,,REJECTED,10.00,2021-02-01 19:28:00
2021-01-25 19:00:00,25.0,COMPLETE_NONPARTNER_RECEIPT,60189c74c8b50e11d8454eff,"[{'barcode': '070470149394', 'brandCode': 'BRAND', 'description': 'Yoplait Fiber One Non-Fat Yogurt - Peach & Vanilla, 6 Pack', 'finalPrice': '10.00', 'itemPrice': '10.00', 'partnerItemId': '0', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5f3e4b03c9a25efd0ae', 'quantityPurchased': 1, 'rewardsGroup': 'YOPLAIT FIBER ONE YOGURT', 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae', 'receiptid': '60189cc10a7214ad28000050'}]",2021-02-01 19:28:50,2021-02-01 19:28:50,1,60189cc10a7214ad28000050,2021-02-01 19:28:49,25,2021-02-01 19:28:50,FINISHED,10.00,2021-02-01 19:28:49
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 20:37:41.168000,,6018ace50a7214ad28000057,2021-02-01 20:37:41.168000,,,SUBMITTED,,2021-02-01 20:37:41.168000
2021-01-31 19:27:41,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",60189c74c8b50e11d8454eff,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '60189c7d0a7214ad28000030'}]",,2021-02-01 19:27:42,1,60189c7d0a7214ad28000030,2021-02-01 19:27:41,500,2021-02-01 19:27:42,FLAGGED,1.00,2021-02-01 19:27:41
2021-02-01 19:28:30,5.0,All-receipts receipt bonus,60189c74c8b50e11d8454eff,"[{'brandCode': 'MISSION', 'competitorRewardsGroup': 'TACO BELL TACO SHELLS', 'description': 'MSSN TORTLLA', 'discountedItemPrice': '2.23', 'finalPrice': '2.23', 'itemPrice': '2.23', 'originalReceiptItemText': 'MSSN TORTLLA', 'partnerItemId': '1009', 'quantityPurchased': 1, 'receiptid': '60189cae0a7214ad2800004f'}]",2021-02-01 19:28:31,2021-02-01 19:28:31,1,60189cae0a7214ad2800004f,2021-02-01 19:28:30,5,2021-02-01 19:28:31,FINISHED,2.23,2021-02-01 19:28:30
2017-10-29 20:00:00,,,60189c74c8b50e11d8454eff,"[{'deleted': True, 'description': 'DELETED ITEM', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '60189cb40a720f05f4000060'}, {'barcode': '051500720011', 'description': 'JIF CRMY PNT BTR JAR 40 OZ', 'finalPrice': '2', 'itemPrice': '2', 'partnerItemId': '2', 'quantityPurchased': 2, 'receiptid': '60189cb40a720f05f4000060'}]",,2021-02-01 19:28:37,3,60189cb40a720f05f4000060,2021-02-01 19:28:36,,,REJECTED,3.00,2021-02-01 19:28:36
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 19:47:39.905000,,6018a12c0a720f05f4000067,2021-02-01 19:47:39.905000,,,SUBMITTED,,2021-02-01 19:47:39.905000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 21:47:39.291000,,6018bd4b0a720f05f4000074,2021-02-01 21:47:39.291000,,,SUBMITTED,,2021-02-01 21:47:39.291000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-01 20:47:39.573000,,6018af3b0a7214ad28000059,2021-02-01 20:47:39.573000,,,SUBMITTED,,2021-02-01 20:47:39.573000
,,,60189c74c8b50e11d8454eff,,,2021-02-01 19:28:38.830000,,60189cb60a720f05f4000061,2021-02-01 19:28:38.830000,,,SUBMITTED,,2021-02-01 19:28:38.830000
